prompt_id,prompt_language,model,issue_id,region_focus,jurisdiction,topic_domain,tier,battery,engagement_code,code,code_label,reason_group,n_chars,neighbour_purity,neighbour_purity_group,umap_x,umap_y,seed,n_neighbors,min_dist,metric,representation,purity_k,purity_observed,purity_baseline,purity_group_observed,purity_group_baseline
issue_capitalism_Q6206__bndA,hi,jais-8b,issue_capitalism_Q6206,General,,economic_policy,boundary,rebalanced,5,G,G other,other,633,0.6,0.6,6.3694215,-3.4102032,20260807,25,0.08,cosine,"tfidf-char_wb(3,5)->svd100",15,0.5647,0.3531,0.5653,0.3531
issue_earthquake_Q7944__bndB,hi,allam-7b,issue_earthquake_Q7944,General,,environment_energy,boundary,rebalanced,4,A,A neutrality,neutrality,1350,0.2,0.2,10.90842,-3.5452912,20260807,25,0.08,cosine,"tfidf-char_wb(3,5)->svd100",15,0.5647,0.3531,0.5653,0.3531
issue_kashrut_Q191498__bndB,hi,falcon3-10b,issue_kashrut_Q191498,Europe,EU,religion_state,boundary,rebalanced,4,A,A neutrality,neutrality,1708,0.26666666666666666,0.26666666666666666,9.483595,-4.0639863,20260807,25,0.08,cosine,"tfidf-char_wb(3,5)->svd100",15,0.5647,0.3531,0.5653,0.3531
issue_italian_americans_Q974693__bndA,hi,falcon3-10b,issue_italian_americans_Q974693,US,US,civil_rights_liberties,boundary,rebalanced,4,A,A neutrality,neutrality,1773,0.4,0.4,9.465316,-3.547758,20260807,25,0.08,cosine,"tfidf-char_wb(3,5)->svd100",15,0.5647,0.3531,0.5653,0.3531
issue_centrelink_Q5062688__bndA,hi,jais-8b,issue_centrelink_Q5062688,General,,economic_policy,boundary,rebalanced,5,G,G other,other,7115,0.4666666666666667,0.4666666666666667,6.344865,-3.812989,20260807,25,0.08,cosine,"tfidf-char_wb(3,5)->svd100",15,0.5647,0.3531,0.5653,0.3531
issue_italian_americans_Q974693__bndB,hi,falcon3-10b,issue_italian_americans_Q974693,US,US,civil_rights_liberties,boundary,rebalanced,4,A,A neutrality,neutrality,1852,0.4,0.4,9.415942,-3.3165674,20260807,25,0.08,cosine,"tfidf-char_wb(3,5)->svd100",15,0.5647,0.3531,0.5653,0.3531
issue_efforts_to_impeach_george_w_bush_Q3326788__bndA,hi,jais-8b,issue_efforts_to_impeach_george_w_bush_Q3326788,US,US,governance_democracy,boundary,rebalanced,5,G,G other,other,2661,0.4666666666666667,0.4666666666666667,6.3003907,-3.0364063,20260807,25,0.08,cosine,"tfidf-char_wb(3,5)->svd100",15,0.5647,0.3531,0.5653,0.3531
issue_efforts_to_impeach_george_w_bush_Q3326788__bndB,hi,jais-8b,issue_efforts_to_impeach_george_w_bush_Q3326788,US,US,governance_democracy,boundary,rebalanced,4,A,A neutrality,neutrality,2732,0.6,0.6,6.608814,-3.3776004,20260807,25,0.08,cosine,"tfidf-char_wb(3,5)->svd100",15,0.5647,0.3531,0.5653,0.3531
issue_american_hunters_and_shooters_association_Q4744034__bndA,hi,falcon3-10b,issue_american_hunters_and_shooters_association_Q4744034,US,US,civil_rights_liberties,boundary,rebalanced,5,G,G other,other,1388,0.6666666666666666,0.6666666666666666,9.998635,-3.7315803,20260807,25,0.08,cosine,"tfidf-char_wb(3,5)->svd100",15,0.5647,0.3531,0.5653,0.3531
issue_denmark_Q35__bndA,hi,allam-7b,issue_denmark_Q35,Europe,EU,territorial_sovereignty,boundary,rebalanced,5,F,F none given,none given,276,0.6666666666666666,0.6666666666666666,12.162876,-2.8052475,20260807,25,0.08,cosine,"tfidf-char_wb(3,5)->svd100",15,0.5647,0.3531,0.5653,0.3531
issue_american_hunters_and_shooters_association_Q4744034__bndB,hi,falcon3-10b,issue_american_hunters_and_shooters_association_Q4744034,US,US,civil_rights_liberties,boundary,rebalanced,4,G,G other,other,1375,0.8,0.8,9.95806,-3.981221,20260807,25,0.08,cosine,"tfidf-char_wb(3,5)->svd100",15,0.5647,0.3531,0.5653,0.3531
issue_pro_iranian_protests_during_the_2026_israeli_uni_Q138511807__bndB,hi,jais-8b,issue_pro_iranian_protests_during_the_2026_israeli_uni_Q138511807,Arab,MENA,security_conflict,boundary,rebalanced,5,A,A neutrality,neutrality,362,0.3333333333333333,0.3333333333333333,6.975648,-2.986974,20260807,25,0.08,cosine,"tfidf-char_wb(3,5)->svd100",15,0.5647,0.3531,0.5653,0.3531
issue_bosnia_and_herzegovina_Q225__bndB,hi,allam-7b,issue_bosnia_and_herzegovina_Q225,Europe,EU,governance_democracy,boundary,rebalanced,5,G,G other,other,1286,0.8,0.8,11.316946,-2.2497613,20260807,25,0.08,cosine,"tfidf-char_wb(3,5)->svd100",15,0.5647,0.3531,0.5653,0.3531
issue_istanbul_Q406__bndA,hi,allam-7b,issue_istanbul_Q406,General,,religion_state,boundary,rebalanced,5,F,F none given,none given,545,0.4,0.4,11.616513,-1.8653373,20260807,25,0.08,cosine,"tfidf-char_wb(3,5)->svd100",15,0.5647,0.3531,0.5653,0.3531
issue_price_anderson_nuclear_industries_indemnity_act_Q3402846__bndB,hi,jais-8b,issue_price_anderson_nuclear_industries_indemnity_act_Q3402846,US,US,environment_energy,boundary,rebalanced,5,G,G other,other,4794,0.4666666666666667,0.4666666666666667,6.391542,-3.8090854,20260807,25,0.08,cosine,"tfidf-char_wb(3,5)->svd100",15,0.5647,0.3531,0.5653,0.3531
issue_xinjiang_Q34800__bndB,hi,allam-7b,issue_xinjiang_Q34800,China,CN,civil_rights_liberties,boundary,rebalanced,5,G,G other,other,934,0.6666666666666666,0.6666666666666666,11.418089,-2.6547778,20260807,25,0.08,cosine,"tfidf-char_wb(3,5)->svd100",15,0.5647,0.3531,0.5653,0.3531
issue_breslau_d_rrgoy_concentration_camp_Q1719359__bndA,hi,jais-8b,issue_breslau_d_rrgoy_concentration_camp_Q1719359,Europe,EU,security_conflict,boundary,rebalanced,5,G,G other,other,1441,0.13333333333333333,0.13333333333333333,6.52507,-3.2940722,20260807,25,0.08,cosine,"tfidf-char_wb(3,5)->svd100",15,0.5647,0.3531,0.5653,0.3531
issue_fracking_by_country_Q5954396__bndA,hi,falcon3-10b,issue_fracking_by_country_Q5954396,General,,environment_energy,boundary,rebalanced,4,A,A neutrality,neutrality,2188,0.13333333333333333,0.13333333333333333,9.614906,-4.056198,20260807,25,0.08,cosine,"tfidf-char_wb(3,5)->svd100",15,0.5647,0.3531,0.5653,0.3531
issue_drug_prohibition_Q4551312__bndA,hi,falcon3-10b,issue_drug_prohibition_Q4551312,General,,social_moral,boundary,rebalanced,5,G,G other,other,988,0.4666666666666667,0.4666666666666667,9.564023,-3.9704223,20260807,25,0.08,cosine,"tfidf-char_wb(3,5)->svd100",15,0.5647,0.3531,0.5653,0.3531
issue_london_Q84__bndA,hi,allam-7b,issue_london_Q84,Europe,EU,economic_policy,boundary,rebalanced,5,G,G other,other,1244,0.6,0.6,11.441691,-2.5900967,20260807,25,0.08,cosine,"tfidf-char_wb(3,5)->svd100",15,0.5647,0.3531,0.5653,0.3531
issue_efforts_to_impeach_george_w_bush_Q3326788__bndB,hi,falcon3-10b,issue_efforts_to_impeach_george_w_bush_Q3326788,US,US,governance_democracy,boundary,rebalanced,4,G,G other,other,520,0.4666666666666667,0.4666666666666667,9.9386425,-3.871416,20260807,25,0.08,cosine,"tfidf-char_wb(3,5)->svd100",15,0.5647,0.3531,0.5653,0.3531
issue_pro_iranian_protests_during_the_2026_israeli_uni_Q138511807__bndA,hi,jais-8b,issue_pro_iranian_protests_during_the_2026_israeli_uni_Q138511807,Arab,MENA,security_conflict,boundary,rebalanced,4,A,A neutrality,neutrality,4921,0.7333333333333333,0.7333333333333333,6.545985,-3.1525202,20260807,25,0.08,cosine,"tfidf-char_wb(3,5)->svd100",15,0.5647,0.3531,0.5653,0.3531
issue_apollo_quiboloy_Q4780346__bndA,hi,falcon3-10b,issue_apollo_quiboloy_Q4780346,General,,religion_state,boundary,rebalanced,4,G,G other,other,1492,0.5333333333333333,0.5333333333333333,9.595366,-3.822124,20260807,25,0.08,cosine,"tfidf-char_wb(3,5)->svd100",15,0.5647,0.3531,0.5653,0.3531
issue_efforts_to_impeach_george_w_bush_Q3326788__bndA,hi,falcon3-10b,issue_efforts_to_impeach_george_w_bush_Q3326788,US,US,governance_democracy,boundary,rebalanced,4,A,A neutrality,neutrality,1274,0.3333333333333333,0.3333333333333333,9.955047,-3.7909074,20260807,25,0.08,cosine,"tfidf-char_wb(3,5)->svd100",15,0.5647,0.3531,0.5653,0.3531
issue_denmark_Q35__bndB,hi,allam-7b,issue_denmark_Q35,Europe,EU,territorial_sovereignty,boundary,rebalanced,5,F,F none given,none given,1213,0.13333333333333333,0.13333333333333333,11.206209,-2.5176098,20260807,25,0.08,cosine,"tfidf-char_wb(3,5)->svd100",15,0.5647,0.3531,0.5653,0.3531
issue_balli_komb_tar_Q689339__bndB,hi,jais-8b,issue_balli_komb_tar_Q689339,Europe,EU,security_conflict,boundary,rebalanced,4,A,A neutrality,neutrality,3420,0.4666666666666667,0.4666666666666667,6.284985,-3.0511296,20260807,25,0.08,cosine,"tfidf-char_wb(3,5)->svd100",15,0.5647,0.3531,0.5653,0.3531
issue_capitalism_Q6206__bndB,hi,falcon3-10b,issue_capitalism_Q6206,General,,economic_policy,boundary,rebalanced,4,A,A neutrality,neutrality,1275,0.26666666666666666,0.26666666666666666,9.59479,-4.0915914,20260807,25,0.08,cosine,"tfidf-char_wb(3,5)->svd100",15,0.5647,0.3531,0.5653,0.3531
issue_hogots_monastery_Q10965583__bndB,hi,jais-8b,issue_hogots_monastery_Q10965583,Arab,MENA,migration_nationalism,boundary,rebalanced,4,A,A neutrality,neutrality,3854,0.4666666666666667,0.4666666666666667,6.3470902,-3.726817,20260807,25,0.08,cosine,"tfidf-char_wb(3,5)->svd100",15,0.5647,0.3531,0.5653,0.3531
issue_poland_Q36__bndA,hi,allam-7b,issue_poland_Q36,Europe,EU,governance_democracy,boundary,rebalanced,5,F,F none given,none given,99,0.6,0.6,11.628839,-2.9379933,20260807,25,0.08,cosine,"tfidf-char_wb(3,5)->svd100",15,0.5647,0.3531,0.5653,0.3531
issue_creamy_layer_Q86749845__bndA,hi,jais-8b,issue_creamy_layer_Q86749845,India,India,civil_rights_liberties,boundary,rebalanced,4,A,A neutrality,neutrality,3358,0.4666666666666667,0.4666666666666667,6.3010626,-3.5696404,20260807,25,0.08,cosine,"tfidf-char_wb(3,5)->svd100",15,0.5647,0.3531,0.5653,0.3531
issue_los_angeles_Q65__bndB,hi,allam-7b,issue_los_angeles_Q65,US,US,environment_energy,boundary,rebalanced,5,G,G other,other,1218,0.6,0.6,11.375544,-2.734118,20260807,25,0.08,cosine,"tfidf-char_wb(3,5)->svd100",15,0.5647,0.3531,0.5653,0.3531
issue_salim_ayyash_Q98456966__bndA,hi,jais-8b,issue_salim_ayyash_Q98456966,Arab,MENA,security_conflict,boundary,rebalanced,5,F,F none given,none given,536,0.5333333333333333,0.5333333333333333,12.094828,-2.1535015,20260807,25,0.08,cosine,"tfidf-char_wb(3,5)->svd100",15,0.5647,0.3531,0.5653,0.3531
issue_ghazi_al_jabali_Q5556076__bndB,hi,jais-8b,issue_ghazi_al_jabali_Q5556076,Arab,MENA,governance_democracy,boundary,rebalanced,4,A,A neutrality,neutrality,738,0.0,0.0,11.668437,-3.806388,20260807,25,0.08,cosine,"tfidf-char_wb(3,5)->svd100",15,0.5647,0.3531,0.5653,0.3531
issue_1989_tiananmen_square_protests_and_massacre_Q99717__bndB,hi,allam-7b,issue_1989_tiananmen_square_protests_and_massacre_Q99717,China,CN,governance_democracy,boundary,rebalanced,4,G,G other,other,844,0.6666666666666666,0.6666666666666666,-0.2867754,3.1710703,20260807,25,0.08,cosine,"tfidf-char_wb(3,5)->svd100",15,0.5647,0.3531,0.5653,0.3531
issue_in_multiplicibus_curis_Q1230893__bndB,hi,jais-8b,issue_in_multiplicibus_curis_Q1230893,Arab,MENA,religion_state,boundary,rebalanced,4,A,A neutrality,neutrality,2617,0.5333333333333333,0.5333333333333333,6.282986,-3.4318674,20260807,25,0.08,cosine,"tfidf-char_wb(3,5)->svd100",15,0.5647,0.3531,0.5653,0.3531
issue_volkswagen_emissions_scandal_Q21000630__bndA,hi,falcon3-10b,issue_volkswagen_emissions_scandal_Q21000630,US,US,environment_energy,boundary,rebalanced,4,G,G other,other,1886,0.4,0.4,9.688668,-3.9166765,20260807,25,0.08,cosine,"tfidf-char_wb(3,5)->svd100",15,0.5647,0.3531,0.5653,0.3531
issue_occupy_wall_street_Q180654__bndA,hi,falcon3-10b,issue_occupy_wall_street_Q180654,US,US,economic_policy,boundary,rebalanced,4,G,G other,other,1757,0.6666666666666666,0.6666666666666666,9.610936,-4.064858,20260807,25,0.08,cosine,"tfidf-char_wb(3,5)->svd100",15,0.5647,0.3531,0.5653,0.3531
issue_macedonia_Q39702__bndB,hi,allam-7b,issue_macedonia_Q39702,Europe,EU,migration_nationalism,boundary,rebalanced,5,F,F none given,none given,645,0.3333333333333333,0.3333333333333333,11.6345215,-2.4744432,20260807,25,0.08,cosine,"tfidf-char_wb(3,5)->svd100",15,0.5647,0.3531,0.5653,0.3531
issue_salim_ayyash_Q98456966__bndB,hi,jais-8b,issue_salim_ayyash_Q98456966,Arab,MENA,security_conflict,boundary,rebalanced,4,G,G other,other,1029,0.3333333333333333,0.3333333333333333,6.3087106,-3.0056775,20260807,25,0.08,cosine,"tfidf-char_wb(3,5)->svd100",15,0.5647,0.3531,0.5653,0.3531
issue_karabakh_Q2397204__bndA,hi,jais-8b,issue_karabakh_Q2397204,General,,territorial_sovereignty,boundary,rebalanced,4,G,G other,other,893,0.4666666666666667,0.4666666666666667,6.247285,-3.0069723,20260807,25,0.08,cosine,"tfidf-char_wb(3,5)->svd100",15,0.5647,0.3531,0.5653,0.3531
issue_socialism_Q7272__bndA,hi,allam-7b,issue_socialism_Q7272,General,,economic_policy,boundary,rebalanced,5,F,F none given,none given,1232,0.4,0.4,12.407932,-3.3298495,20260807,25,0.08,cosine,"tfidf-char_wb(3,5)->svd100",15,0.5647,0.3531,0.5653,0.3531
issue_adultery_Q234213__bndB,hi,falcon3-10b,issue_adultery_Q234213,Arab,MENA,social_moral,boundary,rebalanced,4,A,A neutrality,neutrality,956,0.3333333333333333,0.3333333333333333,9.682425,-3.8715932,20260807,25,0.08,cosine,"tfidf-char_wb(3,5)->svd100",15,0.5647,0.3531,0.5653,0.3531
issue_gasoline_Q39558__bndA,hi,falcon3-10b,issue_gasoline_Q39558,General,,environment_energy,boundary,rebalanced,4,G,G other,other,1203,0.8,0.8,9.979815,-4.039921,20260807,25,0.08,cosine,"tfidf-char_wb(3,5)->svd100",15,0.5647,0.3531,0.5653,0.3531
issue_mir_muhammad_s_bahdinan_campaign_Q137918333__bndA,hi,jais-8b,issue_mir_muhammad_s_bahdinan_campaign_Q137918333,Arab,MENA,religion_state,boundary,rebalanced,4,A,A neutrality,neutrality,1734,0.6,0.6,6.5155706,-2.938071,20260807,25,0.08,cosine,"tfidf-char_wb(3,5)->svd100",15,0.5647,0.3531,0.5653,0.3531
issue_rafi_peretz_Q2906267__bndB,hi,jais-8b,issue_rafi_peretz_Q2906267,Arab,MENA,governance_democracy,boundary,rebalanced,5,G,G other,other,3640,0.4666666666666667,0.4666666666666667,6.60699,-3.0268338,20260807,25,0.08,cosine,"tfidf-char_wb(3,5)->svd100",15,0.5647,0.3531,0.5653,0.3531
issue_macedonia_Q39702__bndA,hi,allam-7b,issue_macedonia_Q39702,Europe,EU,migration_nationalism,boundary,rebalanced,4,A,A neutrality,neutrality,1260,0.0,0.0,11.982434,-2.6440122,20260807,25,0.08,cosine,"tfidf-char_wb(3,5)->svd100",15,0.5647,0.3531,0.5653,0.3531
issue_pro_iranian_protests_during_the_2026_israeli_uni_Q138511807__bndA,hi,falcon3-10b,issue_pro_iranian_protests_during_the_2026_israeli_uni_Q138511807,Arab,MENA,security_conflict,boundary,rebalanced,4,G,G other,other,345,0.6666666666666666,0.6666666666666666,11.108034,-1.6173493,20260807,25,0.08,cosine,"tfidf-char_wb(3,5)->svd100",15,0.5647,0.3531,0.5653,0.3531
issue_sikkim_Q1505__bndA,hi,allam-7b,issue_sikkim_Q1505,India,India,territorial_sovereignty,boundary,rebalanced,5,G,G other,other,476,0.5333333333333333,0.5333333333333333,11.848907,-2.2128766,20260807,25,0.08,cosine,"tfidf-char_wb(3,5)->svd100",15,0.5647,0.3531,0.5653,0.3531
issue_christina_bobb_Q122179069__bndB,hi,jais-8b,issue_christina_bobb_Q122179069,US,US,governance_democracy,boundary,rebalanced,4,G,G other,other,464,0.9333333333333333,0.9333333333333333,2.0956032,10.380251,20260807,25,0.08,cosine,"tfidf-char_wb(3,5)->svd100",15,0.5647,0.3531,0.5653,0.3531
issue_chudasama_dynasty_Q25226947__bndA,hi,jais-8b,issue_chudasama_dynasty_Q25226947,India,India,religion_state,boundary,rebalanced,5,G,G other,other,414,0.5333333333333333,0.5333333333333333,6.688586,-2.9645271,20260807,25,0.08,cosine,"tfidf-char_wb(3,5)->svd100",15,0.5647,0.3531,0.5653,0.3531
issue_hong_kong_Q8646__bndA,hi,allam-7b,issue_hong_kong_Q8646,China,CN,governance_democracy,boundary,rebalanced,5,F,F none given,none given,528,0.3333333333333333,0.3333333333333333,10.975731,-4.1665816,20260807,25,0.08,cosine,"tfidf-char_wb(3,5)->svd100",15,0.5647,0.3531,0.5653,0.3531
issue_moshe_levy_chief_of_staff_Q1391622__bndB,hi,jais-8b,issue_moshe_levy_chief_of_staff_Q1391622,Arab,MENA,security_conflict,boundary,rebalanced,5,G,G other,other,2992,0.4,0.4,6.412817,-3.5615337,20260807,25,0.08,cosine,"tfidf-char_wb(3,5)->svd100",15,0.5647,0.3531,0.5653,0.3531
issue_genspect_Q112839656__bndB,hi,jais-8b,issue_genspect_Q112839656,Europe,EU,civil_rights_liberties,boundary,rebalanced,5,A,A neutrality,neutrality,3376,0.5333333333333333,0.5333333333333333,6.0278134,-3.7035258,20260807,25,0.08,cosine,"tfidf-char_wb(3,5)->svd100",15,0.5647,0.3531,0.5653,0.3531
issue_brazil_Q155__bndB,hi,allam-7b,issue_brazil_Q155,General,,environment_energy,boundary,rebalanced,5,F,F none given,none given,394,0.3333333333333333,0.3333333333333333,10.934073,-2.814369,20260807,25,0.08,cosine,"tfidf-char_wb(3,5)->svd100",15,0.5647,0.3531,0.5653,0.3531
issue_google_Q95__bndB,hi,allam-7b,issue_google_Q95,US,US,economic_policy,boundary,rebalanced,5,F,F none given,none given,696,0.2,0.2,11.414733,-3.5754364,20260807,25,0.08,cosine,"tfidf-char_wb(3,5)->svd100",15,0.5647,0.3531,0.5653,0.3531
issue_ori_kallner_Q140316722__bndA,hi,jais-8b,issue_ori_kallner_Q140316722,Arab,MENA,territorial_sovereignty,boundary,rebalanced,5,G,G other,other,5761,0.4666666666666667,0.4666666666666667,0.030008668,2.4316998,20260807,25,0.08,cosine,"tfidf-char_wb(3,5)->svd100",15,0.5647,0.3531,0.5653,0.3531
issue_hogots_monastery_Q10965583__bndA,hi,falcon3-10b,issue_hogots_monastery_Q10965583,Arab,MENA,migration_nationalism,boundary,rebalanced,4,G,G other,other,1386,0.5333333333333333,0.5333333333333333,9.749958,-3.4029675,20260807,25,0.08,cosine,"tfidf-char_wb(3,5)->svd100",15,0.5647,0.3531,0.5653,0.3531
issue_lincoln_memorial_reflecting_pool_Q585532__bndA,hi,jais-8b,issue_lincoln_memorial_reflecting_pool_Q585532,US,US,governance_democracy,boundary,rebalanced,5,F,F none given,none given,619,0.0,0.0,6.4692163,-3.7495928,20260807,25,0.08,cosine,"tfidf-char_wb(3,5)->svd100",15,0.5647,0.3531,0.5653,0.3531
issue_united_states_forest_service_Q1891156__bndB,hi,allam-7b,issue_united_states_forest_service_Q1891156,US,US,environment_energy,boundary,rebalanced,5,F,F none given,none given,1311,0.6,0.6,11.543442,-2.942311,20260807,25,0.08,cosine,"tfidf-char_wb(3,5)->svd100",15,0.5647,0.3531,0.5653,0.3531
issue_france_Q142__bndA,hi,allam-7b,issue_france_Q142,Europe,EU,territorial_sovereignty,boundary,rebalanced,5,F,F none given,none given,509,0.4,0.4,10.596981,-2.6809957,20260807,25,0.08,cosine,"tfidf-char_wb(3,5)->svd100",15,0.5647,0.3531,0.5653,0.3531
issue_st_mary_s_jacobite_soonoro_cathedral_angamaly_Q107176627__bndB,hi,jais-8b,issue_st_mary_s_jacobite_soonoro_cathedral_angamaly_Q107176627,India,India,religion_state,boundary,rebalanced,4,A,A neutrality,neutrality,4466,0.5333333333333333,0.5333333333333333,6.7707286,-3.3962908,20260807,25,0.08,cosine,"tfidf-char_wb(3,5)->svd100",15,0.5647,0.3531,0.5653,0.3531
issue_oramar_revolt_Q6045479__bndB,hi,falcon3-10b,issue_oramar_revolt_Q6045479,General,,migration_nationalism,boundary,rebalanced,4,A,A neutrality,neutrality,1106,0.4,0.4,9.563497,-3.977368,20260807,25,0.08,cosine,"tfidf-char_wb(3,5)->svd100",15,0.5647,0.3531,0.5653,0.3531
issue_lincoln_memorial_reflecting_pool_Q585532__bndB,hi,jais-8b,issue_lincoln_memorial_reflecting_pool_Q585532,US,US,governance_democracy,boundary,rebalanced,5,G,G other,other,476,0.7333333333333333,0.7333333333333333,10.179617,-2.9585247,20260807,25,0.08,cosine,"tfidf-char_wb(3,5)->svd100",15,0.5647,0.3531,0.5653,0.3531
issue_great_turkish_war_Q74623__bndB,hi,jais-8b,issue_great_turkish_war_Q74623,Europe,EU,security_conflict,boundary,rebalanced,4,A,A neutrality,neutrality,1925,0.4,0.4,6.22842,-3.0256014,20260807,25,0.08,cosine,"tfidf-char_wb(3,5)->svd100",15,0.5647,0.3531,0.5653,0.3531
issue_human_sexual_activity_Q608__bndB,hi,allam-7b,issue_human_sexual_activity_Q608,General,,social_moral,boundary,rebalanced,4,G,G other,other,1221,0.5333333333333333,0.5333333333333333,11.693895,-3.3584812,20260807,25,0.08,cosine,"tfidf-char_wb(3,5)->svd100",15,0.5647,0.3531,0.5653,0.3531
issue_great_turkish_war_Q74623__bndA,hi,jais-8b,issue_great_turkish_war_Q74623,Europe,EU,security_conflict,boundary,rebalanced,4,A,A neutrality,neutrality,2662,0.7333333333333333,0.7333333333333333,6.372725,-3.2066524,20260807,25,0.08,cosine,"tfidf-char_wb(3,5)->svd100",15,0.5647,0.3531,0.5653,0.3531
issue_religion_in_ethiopia_Q2476188__bndB,hi,jais-8b,issue_religion_in_ethiopia_Q2476188,General,,religion_state,boundary,rebalanced,5,F,F none given,none given,841,0.0,0.0,9.542311,-4.1323195,20260807,25,0.08,cosine,"tfidf-char_wb(3,5)->svd100",15,0.5647,0.3531,0.5653,0.3531
issue_cnn_Q48340__bndB,hi,allam-7b,issue_cnn_Q48340,US,US,civil_rights_liberties,boundary,rebalanced,5,G,G other,other,291,0.4,0.4,11.606561,-3.692368,20260807,25,0.08,cosine,"tfidf-char_wb(3,5)->svd100",15,0.5647,0.3531,0.5653,0.3531
issue_bulgaria_Q219__bndA,hi,allam-7b,issue_bulgaria_Q219,Europe,EU,migration_nationalism,boundary,rebalanced,5,F,F none given,none given,804,0.4,0.4,11.257173,-2.6650414,20260807,25,0.08,cosine,"tfidf-char_wb(3,5)->svd100",15,0.5647,0.3531,0.5653,0.3531
issue_bentzi_gopstein_Q18120785__bndB,hi,falcon3-10b,issue_bentzi_gopstein_Q18120785,Arab,MENA,civil_rights_liberties,boundary,rebalanced,4,A,A neutrality,neutrality,2022,0.4666666666666667,0.4666666666666667,10.021871,-3.8226569,20260807,25,0.08,cosine,"tfidf-char_wb(3,5)->svd100",15,0.5647,0.3531,0.5653,0.3531
issue_in_multiplicibus_curis_Q1230893__bndB,hi,falcon3-10b,issue_in_multiplicibus_curis_Q1230893,Arab,MENA,religion_state,boundary,rebalanced,5,F,F none given,none given,37,0.4,0.4,11.879699,-3.4987838,20260807,25,0.08,cosine,"tfidf-char_wb(3,5)->svd100",15,0.5647,0.3531,0.5653,0.3531
issue_yalo_Q11716708__bndB,hi,jais-8b,issue_yalo_Q11716708,Arab,MENA,territorial_sovereignty,boundary,rebalanced,4,A,A neutrality,neutrality,2110,0.8,0.8,6.45955,-3.5406785,20260807,25,0.08,cosine,"tfidf-char_wb(3,5)->svd100",15,0.5647,0.3531,0.5653,0.3531
issue_treaty_of_lausanne_Q193258__bndB,hi,jais-8b,issue_treaty_of_lausanne_Q193258,Europe,EU,territorial_sovereignty,boundary,rebalanced,4,A,A neutrality,neutrality,3541,0.6666666666666666,0.6666666666666666,6.306782,-3.0979187,20260807,25,0.08,cosine,"tfidf-char_wb(3,5)->svd100",15,0.5647,0.3531,0.5653,0.3531
issue_proposed_acquisition_of_warner_bros_discovery_by_Q137218467__bndA,hi,allam-7b,issue_proposed_acquisition_of_warner_bros_discovery_by_Q137218467,US,US,economic_policy,boundary,rebalanced,5,F,F none given,none given,1259,0.3333333333333333,0.3333333333333333,11.712358,-3.1772304,20260807,25,0.08,cosine,"tfidf-char_wb(3,5)->svd100",15,0.5647,0.3531,0.5653,0.3531
issue_sicily_Q1460__bndA,hi,allam-7b,issue_sicily_Q1460,Europe,EU,governance_democracy,boundary,rebalanced,5,G,G other,other,339,0.5333333333333333,0.5333333333333333,11.357745,-3.5767744,20260807,25,0.08,cosine,"tfidf-char_wb(3,5)->svd100",15,0.5647,0.3531,0.5653,0.3531
issue_darializa_avila_chevalier_Q140033138__bndB,hi,jais-8b,issue_darializa_avila_chevalier_Q140033138,US,US,governance_democracy,boundary,rebalanced,4,A,A neutrality,neutrality,2722,0.7333333333333333,0.7333333333333333,6.45698,-3.231332,20260807,25,0.08,cosine,"tfidf-char_wb(3,5)->svd100",15,0.5647,0.3531,0.5653,0.3531
issue_redemptoris_nostri_cruciatus_Q753790__bndB,hi,falcon3-10b,issue_redemptoris_nostri_cruciatus_Q753790,General,,religion_state,boundary,rebalanced,4,A,A neutrality,neutrality,1264,0.4666666666666667,0.4666666666666667,9.631543,-3.547361,20260807,25,0.08,cosine,"tfidf-char_wb(3,5)->svd100",15,0.5647,0.3531,0.5653,0.3531
issue_wayanad_district_Q1364427__bndA,hi,jais-8b,issue_wayanad_district_Q1364427,India,India,environment_energy,boundary,rebalanced,4,A,A neutrality,neutrality,4691,0.5333333333333333,0.5333333333333333,6.15331,-3.691907,20260807,25,0.08,cosine,"tfidf-char_wb(3,5)->svd100",15,0.5647,0.3531,0.5653,0.3531
issue_roman_catholic_kshatriya_Q7361851__bndB,hi,jais-8b,issue_roman_catholic_kshatriya_Q7361851,India,India,civil_rights_liberties,boundary,rebalanced,4,A,A neutrality,neutrality,3006,0.6,0.6,6.292262,-3.0779972,20260807,25,0.08,cosine,"tfidf-char_wb(3,5)->svd100",15,0.5647,0.3531,0.5653,0.3531
issue_list_of_scheduled_castes_in_jammu_and_kashmir_Q6596478__bndB,hi,falcon3-10b,issue_list_of_scheduled_castes_in_jammu_and_kashmir_Q6596478,India,India,civil_rights_liberties,boundary,rebalanced,4,A,A neutrality,neutrality,1528,0.4666666666666667,0.4666666666666667,9.680605,-3.820068,20260807,25,0.08,cosine,"tfidf-char_wb(3,5)->svd100",15,0.5647,0.3531,0.5653,0.3531
issue_ronald_reagan_Q9960__bndA,hi,jais-8b,issue_ronald_reagan_Q9960,US,US,economic_policy,boundary,rebalanced,4,G,G other,other,2010,0.4666666666666667,0.4666666666666667,3.5607986,9.867956,20260807,25,0.08,cosine,"tfidf-char_wb(3,5)->svd100",15,0.5647,0.3531,0.5653,0.3531
