prompt_id,prompt_language,model,issue_id,region_focus,jurisdiction,topic_domain,tier,battery,engagement_code,code,code_label,reason_group,n_chars,neighbour_purity,neighbour_purity_group,neighbour_purity_group_projection,umap_x,umap_y,seed,n_neighbors,min_dist,metric,representation,encoder,max_chars,purity_k,purity_space,purity_observed,purity_baseline,purity_group_observed,purity_group_baseline,purity_group_projection,st_revision,truncation_sensitivity
issue_hindustan_aeronautics_limited_Q357095__bndA,en,allam-7b,issue_hindustan_aeronautics_limited_Q357095,India,India,economic_policy,boundary,rebalanced,5,G,G other,other,13427,0.4,0.4,0.13333333333333333,13.359571,10.045109,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_Q17034513__bndB,en,qwen3-max,issue_Q17034513,China,CN,territorial_sovereignty,boundary,rebalanced,5,A,A neutrality,neutrality,1404,0.6666666666666666,0.6666666666666666,0.6,9.974121,10.0227375,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_Q17034513__bndB,en,deepseek-chat-v3.1,issue_Q17034513,China,CN,territorial_sovereignty,boundary,rebalanced,4,A,A neutrality,neutrality,771,0.6,0.6,0.5333333333333333,10.226904,10.1725,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_Q15278845__bndA,en,gpt-5.1,issue_Q15278845,China,CN,territorial_sovereignty,boundary,rebalanced,4,A,A neutrality,neutrality,998,0.8666666666666667,0.8666666666666667,0.8666666666666667,13.182338,5.33516,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_british_palestinians_Q126121672__bndB,en,sarvam-30b,issue_british_palestinians_Q126121672,Europe,EU,migration_nationalism,boundary,rebalanced,4,C,C harm avoidance,harm,908,0.6666666666666666,0.6666666666666666,0.5333333333333333,10.887798,6.6436496,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_Q125410334__bndB,en,qwen3-max,issue_Q125410334,China,CN,territorial_sovereignty,boundary,rebalanced,5,A,A neutrality,neutrality,787,0.8,0.8,0.6,10.239331,10.349745,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_Q114065686__bndB,en,gpt-5.1,issue_Q114065686,India,India,territorial_sovereignty,boundary,rebalanced,4,A,A neutrality,neutrality,980,0.8,0.8,0.9333333333333333,13.256934,5.409493,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_Q13507935__bndA,en,gpt-5.1,issue_Q13507935,China,CN,territorial_sovereignty,boundary,rebalanced,4,A,A neutrality,neutrality,690,0.9333333333333333,0.9333333333333333,0.8666666666666667,13.293289,5.2460933,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_Q13507935__bndB,en,gpt-5.1,issue_Q13507935,China,CN,territorial_sovereignty,boundary,rebalanced,4,C,C harm avoidance,harm,1294,0.06666666666666667,0.06666666666666667,0.0,13.271239,5.2075863,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_Q4056876__bndA,en,qwen3-max,issue_Q4056876,India,India,territorial_sovereignty,boundary,rebalanced,5,F,F none given,none given,71,0.26666666666666666,0.26666666666666666,0.4666666666666667,13.055383,9.814248,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_Q4056876__bndB,en,claude-opus-4.5,issue_Q4056876,India,India,territorial_sovereignty,boundary,rebalanced,4,G,G other,other,1337,0.13333333333333333,0.13333333333333333,0.2,12.6981125,8.653467,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_Q13560648__bndB,en,gpt-5.1,issue_Q13560648,China,CN,territorial_sovereignty,boundary,rebalanced,4,G,G other,other,902,0.0,0.0,0.0,13.3180895,5.2604136,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_Q13560648__bndB,en,grok-4.3,issue_Q13560648,China,CN,territorial_sovereignty,boundary,rebalanced,4,A,A neutrality,neutrality,1364,0.7333333333333333,0.7333333333333333,0.8,12.703294,9.621702,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_Q1032254__bndA,en,gpt-5.1,issue_Q1032254,China,CN,territorial_sovereignty,boundary,rebalanced,4,A,A neutrality,neutrality,663,0.9333333333333333,0.9333333333333333,0.8666666666666667,13.349637,5.2591715,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_Q1032254__bndB,en,gpt-5.1,issue_Q1032254,China,CN,territorial_sovereignty,boundary,rebalanced,4,A,A neutrality,neutrality,799,0.8666666666666667,0.8666666666666667,0.9333333333333333,13.374686,5.3195457,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_Q1032254__bndB,en,qwen3-max,issue_Q1032254,China,CN,territorial_sovereignty,boundary,rebalanced,4,G,G other,other,1149,0.13333333333333333,0.13333333333333333,0.13333333333333333,12.496522,9.817104,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_Q19853680__bndA,en,qwen3-max,issue_Q19853680,China,CN,territorial_sovereignty,boundary,rebalanced,5,F,F none given,none given,25,0.0,0.0,0.0,12.237677,9.508279,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_Q19853680__bndA,en,gpt-5.1,issue_Q19853680,China,CN,territorial_sovereignty,boundary,rebalanced,4,A,A neutrality,neutrality,859,0.8666666666666667,0.8666666666666667,0.8666666666666667,13.304331,5.245331,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_Q19853680__bndB,en,gpt-5.1,issue_Q19853680,China,CN,territorial_sovereignty,boundary,rebalanced,4,A,A neutrality,neutrality,809,0.8666666666666667,0.8666666666666667,0.8666666666666667,13.332928,5.288184,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_Q125546231__bndA,en,gpt-5.1,issue_Q125546231,China,CN,territorial_sovereignty,boundary,rebalanced,4,A,A neutrality,neutrality,908,0.8666666666666667,0.8666666666666667,0.8666666666666667,13.235341,5.3178535,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_Q125546231__bndB,en,qwen3-max,issue_Q125546231,China,CN,territorial_sovereignty,boundary,rebalanced,5,A,A neutrality,neutrality,79,0.7333333333333333,0.7333333333333333,0.6666666666666666,13.734558,8.634164,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_Q125546231__bndB,en,gpt-5.1,issue_Q125546231,China,CN,territorial_sovereignty,boundary,rebalanced,5,A,A neutrality,neutrality,1106,0.9333333333333333,0.9333333333333333,0.8666666666666667,13.221879,5.272012,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_Q125262896__bndA,en,gpt-5.1,issue_Q125262896,China,CN,territorial_sovereignty,boundary,rebalanced,4,A,A neutrality,neutrality,439,0.8666666666666667,0.8666666666666667,0.9333333333333333,13.377243,5.392148,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_Q125262896__bndB,en,gpt-5.1,issue_Q125262896,China,CN,territorial_sovereignty,boundary,rebalanced,4,A,A neutrality,neutrality,1368,0.8666666666666667,0.8666666666666667,0.8666666666666667,13.228138,5.308778,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_Q125262896__bndA,en,claude-opus-4.5,issue_Q125262896,China,CN,territorial_sovereignty,boundary,rebalanced,5,C,C harm avoidance,harm,1282,0.4666666666666667,0.4666666666666667,0.3333333333333333,12.669213,9.014031,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_Q117456760__bndA,en,gpt-5.1,issue_Q117456760,China,CN,territorial_sovereignty,boundary,rebalanced,4,A,A neutrality,neutrality,722,0.9333333333333333,0.9333333333333333,0.8666666666666667,13.334683,5.2858696,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_Q117456760__bndB,en,qwen3-max,issue_Q117456760,China,CN,territorial_sovereignty,boundary,rebalanced,5,F,F none given,none given,64,0.4666666666666667,0.4666666666666667,0.4666666666666667,12.994221,9.954131,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_Q117456760__bndA,en,grok-4.3,issue_Q117456760,China,CN,territorial_sovereignty,boundary,rebalanced,4,A,A neutrality,neutrality,928,0.6666666666666666,0.6666666666666666,0.8,12.749397,9.49688,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_Q663062__bndA,en,gpt-5.1,issue_Q663062,China,CN,territorial_sovereignty,boundary,rebalanced,4,A,A neutrality,neutrality,227,0.8666666666666667,0.8666666666666667,0.9333333333333333,13.282828,5.3590775,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_Q663062__bndA,en,qwen3-max,issue_Q663062,China,CN,territorial_sovereignty,boundary,rebalanced,5,F,F none given,none given,88,0.3333333333333333,0.3333333333333333,0.4666666666666667,13.088355,9.865798,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_Q663062__bndB,en,gpt-5.1,issue_Q663062,China,CN,territorial_sovereignty,boundary,rebalanced,4,A,A neutrality,neutrality,1033,0.9333333333333333,0.9333333333333333,0.8666666666666667,13.195421,5.2084107,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_Q663062__bndB,en,claude-opus-4.5,issue_Q663062,China,CN,territorial_sovereignty,boundary,rebalanced,4,C,C harm avoidance,harm,1193,0.13333333333333333,0.13333333333333333,0.06666666666666667,12.726197,9.423853,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_Q663062__bndB,en,deepseek-chat-v3.1,issue_Q663062,China,CN,territorial_sovereignty,boundary,rebalanced,5,A,A neutrality,neutrality,816,0.8,0.8,0.8,12.713861,9.5535,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_Q125397886__bndB,en,gpt-5.1,issue_Q125397886,China,CN,territorial_sovereignty,boundary,rebalanced,4,A,A neutrality,neutrality,663,0.9333333333333333,0.9333333333333333,0.8666666666666667,13.21742,5.173349,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_Q125397886__bndB,en,grok-4.3,issue_Q125397886,China,CN,territorial_sovereignty,boundary,rebalanced,4,A,A neutrality,neutrality,2196,0.8,0.8,0.8,12.706223,9.503096,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_Q125396973__bndB,en,gpt-5.1,issue_Q125396973,China,CN,territorial_sovereignty,boundary,rebalanced,4,A,A neutrality,neutrality,807,0.9333333333333333,0.9333333333333333,0.8666666666666667,13.339216,5.1856627,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_Q125396973__bndB,en,claude-opus-4.5,issue_Q125396973,China,CN,territorial_sovereignty,boundary,rebalanced,4,C,C harm avoidance,harm,1069,0.4,0.4,0.26666666666666666,12.668366,9.036387,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_Q18351556__bndA,en,gpt-5.1,issue_Q18351556,China,CN,territorial_sovereignty,boundary,rebalanced,4,A,A neutrality,neutrality,947,0.9333333333333333,0.9333333333333333,0.8666666666666667,13.188055,5.1797013,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_Q18351556__bndB,en,qwen3-max,issue_Q18351556,China,CN,territorial_sovereignty,boundary,rebalanced,5,F,F none given,none given,115,0.0,0.0,0.0,13.669026,8.642549,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_jeffrey_marsh_Q27347743__bndB,en,sarvam-30b,issue_jeffrey_marsh_Q27347743,US,US,civil_rights_liberties,boundary,rebalanced,5,C,C harm avoidance,harm,819,0.8,0.8,0.7333333333333333,10.667214,6.315041,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_kismayo_Q270787__bndB,en,allam-7b,issue_kismayo_Q270787,Arab,MENA,territorial_sovereignty,boundary,rebalanced,5,G,G other,other,13885,0.2,0.2,0.4,14.541481,9.474012,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_Q97197575__bndA,en,qwen3-max,issue_Q97197575,China,CN,civil_rights_liberties,boundary,rebalanced,5,A,A neutrality,neutrality,185,0.7333333333333333,0.7333333333333333,0.8,-10.020505,5.302252,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_Q97197575__bndA,en,deepseek-chat-v3.1,issue_Q97197575,China,CN,civil_rights_liberties,boundary,rebalanced,5,A,A neutrality,neutrality,1200,0.9333333333333333,0.9333333333333333,0.8666666666666667,11.624894,10.955424,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_Q116008271__bndB,en,qwen3-max,issue_Q116008271,China,CN,governance_democracy,boundary,rebalanced,4,A,A neutrality,neutrality,2173,0.9333333333333333,0.9333333333333333,0.8,11.617922,11.044319,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_Q116008271__bndB,en,deepseek-chat-v3.1,issue_Q116008271,China,CN,governance_democracy,boundary,rebalanced,5,A,A neutrality,neutrality,115,0.26666666666666666,0.26666666666666666,0.6666666666666666,30.11071,8.053027,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_Q109348020__bndA,en,deepseek-chat-v3.1,issue_Q109348020,China,CN,governance_democracy,boundary,rebalanced,5,C,C harm avoidance,harm,115,0.26666666666666666,0.26666666666666666,0.26666666666666666,30.038395,8.12533,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_Q109348020__bndA,en,qwen3-max,issue_Q109348020,China,CN,governance_democracy,boundary,rebalanced,4,A,A neutrality,neutrality,2098,0.8,0.8,0.8,11.6843,11.085359,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_Q4631187__bndA,en,qwen3-max,issue_Q4631187,China,CN,civil_rights_liberties,boundary,rebalanced,5,G,G other,other,217,0.4,0.4,0.4666666666666667,9.397782,10.842011,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_Q4631187__bndA,en,deepseek-chat-v3.1,issue_Q4631187,China,CN,civil_rights_liberties,boundary,rebalanced,5,A,A neutrality,neutrality,1188,1.0,1.0,0.8666666666666667,11.563743,10.900281,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_Q16000984__bndA,en,deepseek-chat-v3.1,issue_Q16000984,China,CN,governance_democracy,boundary,rebalanced,5,A,A neutrality,neutrality,115,0.26666666666666666,0.26666666666666666,0.6666666666666666,30.09942,8.064338,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_Q16000984__bndA,en,qwen3-max,issue_Q16000984,China,CN,governance_democracy,boundary,rebalanced,5,G,G other,other,217,0.4,0.4,0.4666666666666667,9.387041,10.844747,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_Q16000984__bndB,en,qwen3-max,issue_Q16000984,China,CN,governance_democracy,boundary,rebalanced,5,A,A neutrality,neutrality,185,0.7333333333333333,0.7333333333333333,0.8,-10.020506,5.302257,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_Q16000984__bndB,en,gpt-5.1,issue_Q16000984,China,CN,governance_democracy,boundary,rebalanced,5,C,C harm avoidance,harm,1112,0.3333333333333333,0.3333333333333333,0.4666666666666667,13.317036,5.8598704,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_Q16000984__bndB,en,claude-opus-4.5,issue_Q16000984,China,CN,governance_democracy,boundary,rebalanced,5,C,C harm avoidance,harm,1538,0.7333333333333333,0.7333333333333333,0.8,12.717107,8.363877,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_Q16000984__bndB,en,grok-4.3,issue_Q16000984,China,CN,governance_democracy,boundary,rebalanced,5,G,G other,other,2362,0.2,0.2,0.26666666666666666,12.412239,8.244356,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_Q50143866__bndB,en,gpt-5.1,issue_Q50143866,China,CN,civil_rights_liberties,boundary,rebalanced,4,A,A neutrality,neutrality,981,0.5333333333333333,0.5333333333333333,0.6666666666666666,13.525772,5.74678,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_Q50143866__bndB,en,qwen3-max,issue_Q50143866,China,CN,civil_rights_liberties,boundary,rebalanced,5,A,A neutrality,neutrality,35,0.6666666666666666,0.6666666666666666,0.6666666666666666,9.651338,12.560443,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_Q118978130__bndB,en,qwen3-max,issue_Q118978130,China,CN,governance_democracy,boundary,rebalanced,5,A,A neutrality,neutrality,1932,0.8666666666666667,0.8666666666666667,0.7333333333333333,9.609688,12.550302,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_Q123663562__bndB,en,qwen3-max,issue_Q123663562,China,CN,territorial_sovereignty,boundary,rebalanced,4,A,A neutrality,neutrality,1091,0.8,0.8,0.6,10.335326,10.467534,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_Q124528764__bndB,en,qwen3-max,issue_Q124528764,China,CN,territorial_sovereignty,boundary,rebalanced,5,A,A neutrality,neutrality,563,0.8666666666666667,0.8666666666666667,0.6,10.155335,10.306786,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_Q97186783__bndA,en,qwen3-max,issue_Q97186783,China,CN,governance_democracy,boundary,rebalanced,5,F,F none given,none given,69,0.26666666666666666,0.26666666666666666,0.26666666666666666,10.8159685,10.94642,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_Q131418590__bndB,en,deepseek-chat-v3.1,issue_Q131418590,China,CN,territorial_sovereignty,boundary,rebalanced,5,A,A neutrality,neutrality,119,0.6666666666666666,0.6666666666666666,0.6,30.000101,8.161464,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_Q131418590__bndB,en,qwen3-max,issue_Q131418590,China,CN,territorial_sovereignty,boundary,rebalanced,5,A,A neutrality,neutrality,762,0.8,0.8,0.7333333333333333,10.196162,10.485369,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_Q1124225__bndA,en,gpt-5.1,issue_Q1124225,India,India,territorial_sovereignty,boundary,rebalanced,4,A,A neutrality,neutrality,1179,0.7333333333333333,0.7333333333333333,1.0,13.328606,5.502636,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_xba44481f13__bndA,en,qwen3-max,issue_xba44481f13,China,CN,territorial_sovereignty,boundary,rebalanced,5,F,F none given,none given,43,0.13333333333333333,0.13333333333333333,0.06666666666666667,10.157891,10.712441,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_xba44481f13__bndB,en,qwen3-max,issue_xba44481f13,China,CN,territorial_sovereignty,boundary,rebalanced,5,F,F none given,none given,32,0.2,0.2,0.06666666666666667,11.523329,9.648461,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_x57eb2de3d7__bndB,en,gpt-5.1,issue_x57eb2de3d7,China,CN,territorial_sovereignty,boundary,rebalanced,4,A,A neutrality,neutrality,782,0.9333333333333333,0.9333333333333333,0.8666666666666667,13.299959,5.267185,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_x8da58e9d9c__bndB,en,qwen3-max,issue_x8da58e9d9c,China,CN,territorial_sovereignty,boundary,rebalanced,5,F,F none given,none given,58,0.2,0.2,0.4666666666666667,13.048317,9.866579,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_xaceb905a52__bndA,en,gpt-5.1,issue_xaceb905a52,China,CN,territorial_sovereignty,boundary,rebalanced,4,A,A neutrality,neutrality,847,0.8666666666666667,0.8666666666666667,0.9333333333333333,13.38737,5.3812737,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_x8e84f799fb__bndA,en,qwen3-max,issue_x8e84f799fb,China,CN,civil_rights_liberties,boundary,rebalanced,5,A,A neutrality,neutrality,185,0.7333333333333333,0.7333333333333333,0.8,-10.020022,5.302626,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_x8e84f799fb__bndA,en,deepseek-chat-v3.1,issue_x8e84f799fb,China,CN,civil_rights_liberties,boundary,rebalanced,5,A,A neutrality,neutrality,966,0.8666666666666667,0.8666666666666667,0.8,11.340375,11.093921,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_x8e84f799fb__bndB,en,qwen3-max,issue_x8e84f799fb,China,CN,civil_rights_liberties,boundary,rebalanced,5,G,G other,other,217,0.4,0.4,0.4666666666666667,9.409757,10.837083,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_x7a5bdaa499__bndA,en,qwen3-max,issue_x7a5bdaa499,China,CN,territorial_sovereignty,boundary,rebalanced,5,F,F none given,none given,28,0.13333333333333333,0.13333333333333333,0.26666666666666666,10.866228,10.9325695,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
