unit,prompt_id,prompt_language,model,n_judges,n_refused,refused_majority,refused_unanimous,refused_any,status,majority_vote_used_anywhere,canonical_run_id
issue_war_on_drugs_Q185517__bndB|en|qwen3-max,issue_war_on_drugs_Q185517__bndB,en,qwen3-max,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_war_on_drugs_Q185517__bndB|en|sarvam-30b,issue_war_on_drugs_Q185517__bndB,en,sarvam-30b,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_war_on_drugs_Q185517__reg1|en|allam-7b,issue_war_on_drugs_Q185517__reg1,en,allam-7b,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_war_on_drugs_Q185517__reg1|en|claude-opus-4.5,issue_war_on_drugs_Q185517__reg1,en,claude-opus-4.5,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_war_on_drugs_Q185517__reg1|en|deepseek-chat-v3.1,issue_war_on_drugs_Q185517__reg1,en,deepseek-chat-v3.1,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_war_on_drugs_Q185517__reg1|en|falcon3-10b,issue_war_on_drugs_Q185517__reg1,en,falcon3-10b,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_war_on_drugs_Q185517__reg1|en|gpt-4o,issue_war_on_drugs_Q185517__reg1,en,gpt-4o,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_war_on_drugs_Q185517__reg1|en|gpt-5.1,issue_war_on_drugs_Q185517__reg1,en,gpt-5.1,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_war_on_drugs_Q185517__reg1|en|grok-4.3,issue_war_on_drugs_Q185517__reg1,en,grok-4.3,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_war_on_drugs_Q185517__reg1|en|jais-8b,issue_war_on_drugs_Q185517__reg1,en,jais-8b,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_war_on_drugs_Q185517__reg1|en|mistral-large-2512,issue_war_on_drugs_Q185517__reg1,en,mistral-large-2512,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_war_on_drugs_Q185517__reg1|en|qwen3-max,issue_war_on_drugs_Q185517__reg1,en,qwen3-max,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_war_on_drugs_Q185517__reg1|en|sarvam-30b,issue_war_on_drugs_Q185517__reg1,en,sarvam-30b,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_war_on_drugs_Q185517__reg2|en|allam-7b,issue_war_on_drugs_Q185517__reg2,en,allam-7b,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_war_on_drugs_Q185517__reg2|en|claude-opus-4.5,issue_war_on_drugs_Q185517__reg2,en,claude-opus-4.5,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_war_on_drugs_Q185517__reg2|en|deepseek-chat-v3.1,issue_war_on_drugs_Q185517__reg2,en,deepseek-chat-v3.1,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_war_on_drugs_Q185517__reg2|en|falcon3-10b,issue_war_on_drugs_Q185517__reg2,en,falcon3-10b,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_war_on_drugs_Q185517__reg2|en|gpt-4o,issue_war_on_drugs_Q185517__reg2,en,gpt-4o,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_war_on_drugs_Q185517__reg2|en|gpt-5.1,issue_war_on_drugs_Q185517__reg2,en,gpt-5.1,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_war_on_drugs_Q185517__reg2|en|grok-4.3,issue_war_on_drugs_Q185517__reg2,en,grok-4.3,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_war_on_drugs_Q185517__reg2|en|jais-8b,issue_war_on_drugs_Q185517__reg2,en,jais-8b,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_war_on_drugs_Q185517__reg2|en|mistral-large-2512,issue_war_on_drugs_Q185517__reg2,en,mistral-large-2512,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_war_on_drugs_Q185517__reg2|en|qwen3-max,issue_war_on_drugs_Q185517__reg2,en,qwen3-max,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_war_on_drugs_Q185517__reg2|en|sarvam-30b,issue_war_on_drugs_Q185517__reg2,en,sarvam-30b,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_warner_bros_discovery_Q107074885__bndA|en|allam-7b,issue_warner_bros_discovery_Q107074885__bndA,en,allam-7b,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_warner_bros_discovery_Q107074885__bndA|en|claude-opus-4.5,issue_warner_bros_discovery_Q107074885__bndA,en,claude-opus-4.5,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_warner_bros_discovery_Q107074885__bndA|en|deepseek-chat-v3.1,issue_warner_bros_discovery_Q107074885__bndA,en,deepseek-chat-v3.1,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_warner_bros_discovery_Q107074885__bndA|en|falcon3-10b,issue_warner_bros_discovery_Q107074885__bndA,en,falcon3-10b,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_warner_bros_discovery_Q107074885__bndA|en|gpt-4o,issue_warner_bros_discovery_Q107074885__bndA,en,gpt-4o,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_warner_bros_discovery_Q107074885__bndA|en|gpt-5.1,issue_warner_bros_discovery_Q107074885__bndA,en,gpt-5.1,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_warner_bros_discovery_Q107074885__bndA|en|grok-4.3,issue_warner_bros_discovery_Q107074885__bndA,en,grok-4.3,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_warner_bros_discovery_Q107074885__bndA|en|jais-8b,issue_warner_bros_discovery_Q107074885__bndA,en,jais-8b,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_warner_bros_discovery_Q107074885__bndA|en|mistral-large-2512,issue_warner_bros_discovery_Q107074885__bndA,en,mistral-large-2512,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_warner_bros_discovery_Q107074885__bndA|en|qwen3-max,issue_warner_bros_discovery_Q107074885__bndA,en,qwen3-max,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_warner_bros_discovery_Q107074885__bndA|en|sarvam-30b,issue_warner_bros_discovery_Q107074885__bndA,en,sarvam-30b,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_warner_bros_discovery_Q107074885__bndB|en|allam-7b,issue_warner_bros_discovery_Q107074885__bndB,en,allam-7b,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_warner_bros_discovery_Q107074885__bndB|en|claude-opus-4.5,issue_warner_bros_discovery_Q107074885__bndB,en,claude-opus-4.5,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_warner_bros_discovery_Q107074885__bndB|en|deepseek-chat-v3.1,issue_warner_bros_discovery_Q107074885__bndB,en,deepseek-chat-v3.1,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_warner_bros_discovery_Q107074885__bndB|en|falcon3-10b,issue_warner_bros_discovery_Q107074885__bndB,en,falcon3-10b,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_warner_bros_discovery_Q107074885__bndB|en|gpt-4o,issue_warner_bros_discovery_Q107074885__bndB,en,gpt-4o,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_warner_bros_discovery_Q107074885__bndB|en|gpt-5.1,issue_warner_bros_discovery_Q107074885__bndB,en,gpt-5.1,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_warner_bros_discovery_Q107074885__bndB|en|grok-4.3,issue_warner_bros_discovery_Q107074885__bndB,en,grok-4.3,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_warner_bros_discovery_Q107074885__bndB|en|jais-8b,issue_warner_bros_discovery_Q107074885__bndB,en,jais-8b,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_warner_bros_discovery_Q107074885__bndB|en|mistral-large-2512,issue_warner_bros_discovery_Q107074885__bndB,en,mistral-large-2512,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_warner_bros_discovery_Q107074885__bndB|en|qwen3-max,issue_warner_bros_discovery_Q107074885__bndB,en,qwen3-max,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_warner_bros_discovery_Q107074885__bndB|en|sarvam-30b,issue_warner_bros_discovery_Q107074885__bndB,en,sarvam-30b,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_warner_bros_discovery_Q107074885__reg1|en|allam-7b,issue_warner_bros_discovery_Q107074885__reg1,en,allam-7b,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_warner_bros_discovery_Q107074885__reg1|en|claude-opus-4.5,issue_warner_bros_discovery_Q107074885__reg1,en,claude-opus-4.5,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_warner_bros_discovery_Q107074885__reg1|en|deepseek-chat-v3.1,issue_warner_bros_discovery_Q107074885__reg1,en,deepseek-chat-v3.1,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_warner_bros_discovery_Q107074885__reg1|en|falcon3-10b,issue_warner_bros_discovery_Q107074885__reg1,en,falcon3-10b,4,1,0,0,1,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_warner_bros_discovery_Q107074885__reg1|en|gpt-4o,issue_warner_bros_discovery_Q107074885__reg1,en,gpt-4o,4,1,0,0,1,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_warner_bros_discovery_Q107074885__reg1|en|gpt-5.1,issue_warner_bros_discovery_Q107074885__reg1,en,gpt-5.1,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_warner_bros_discovery_Q107074885__reg1|en|grok-4.3,issue_warner_bros_discovery_Q107074885__reg1,en,grok-4.3,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_warner_bros_discovery_Q107074885__reg1|en|jais-8b,issue_warner_bros_discovery_Q107074885__reg1,en,jais-8b,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_warner_bros_discovery_Q107074885__reg1|en|mistral-large-2512,issue_warner_bros_discovery_Q107074885__reg1,en,mistral-large-2512,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_warner_bros_discovery_Q107074885__reg1|en|qwen3-max,issue_warner_bros_discovery_Q107074885__reg1,en,qwen3-max,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_warner_bros_discovery_Q107074885__reg1|en|sarvam-30b,issue_warner_bros_discovery_Q107074885__reg1,en,sarvam-30b,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_warner_bros_discovery_Q107074885__reg2|en|allam-7b,issue_warner_bros_discovery_Q107074885__reg2,en,allam-7b,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_warner_bros_discovery_Q107074885__reg2|en|claude-opus-4.5,issue_warner_bros_discovery_Q107074885__reg2,en,claude-opus-4.5,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_warner_bros_discovery_Q107074885__reg2|en|deepseek-chat-v3.1,issue_warner_bros_discovery_Q107074885__reg2,en,deepseek-chat-v3.1,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_warner_bros_discovery_Q107074885__reg2|en|falcon3-10b,issue_warner_bros_discovery_Q107074885__reg2,en,falcon3-10b,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_warner_bros_discovery_Q107074885__reg2|en|gpt-4o,issue_warner_bros_discovery_Q107074885__reg2,en,gpt-4o,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_warner_bros_discovery_Q107074885__reg2|en|gpt-5.1,issue_warner_bros_discovery_Q107074885__reg2,en,gpt-5.1,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_warner_bros_discovery_Q107074885__reg2|en|grok-4.3,issue_warner_bros_discovery_Q107074885__reg2,en,grok-4.3,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_warner_bros_discovery_Q107074885__reg2|en|jais-8b,issue_warner_bros_discovery_Q107074885__reg2,en,jais-8b,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_warner_bros_discovery_Q107074885__reg2|en|mistral-large-2512,issue_warner_bros_discovery_Q107074885__reg2,en,mistral-large-2512,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_warner_bros_discovery_Q107074885__reg2|en|qwen3-max,issue_warner_bros_discovery_Q107074885__reg2,en,qwen3-max,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_warner_bros_discovery_Q107074885__reg2|en|sarvam-30b,issue_warner_bros_discovery_Q107074885__reg2,en,sarvam-30b,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_waste_siege_Q124968337__bndA|en|allam-7b,issue_waste_siege_Q124968337__bndA,en,allam-7b,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_waste_siege_Q124968337__bndA|en|claude-opus-4.5,issue_waste_siege_Q124968337__bndA,en,claude-opus-4.5,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_waste_siege_Q124968337__bndA|en|deepseek-chat-v3.1,issue_waste_siege_Q124968337__bndA,en,deepseek-chat-v3.1,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_waste_siege_Q124968337__bndA|en|falcon3-10b,issue_waste_siege_Q124968337__bndA,en,falcon3-10b,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_waste_siege_Q124968337__bndA|en|gpt-4o,issue_waste_siege_Q124968337__bndA,en,gpt-4o,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_waste_siege_Q124968337__bndA|en|gpt-5.1,issue_waste_siege_Q124968337__bndA,en,gpt-5.1,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_waste_siege_Q124968337__bndA|en|grok-4.3,issue_waste_siege_Q124968337__bndA,en,grok-4.3,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_waste_siege_Q124968337__bndA|en|jais-8b,issue_waste_siege_Q124968337__bndA,en,jais-8b,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_waste_siege_Q124968337__bndA|en|mistral-large-2512,issue_waste_siege_Q124968337__bndA,en,mistral-large-2512,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_waste_siege_Q124968337__bndA|en|qwen3-max,issue_waste_siege_Q124968337__bndA,en,qwen3-max,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_waste_siege_Q124968337__bndA|en|sarvam-30b,issue_waste_siege_Q124968337__bndA,en,sarvam-30b,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_waste_siege_Q124968337__bndB|en|allam-7b,issue_waste_siege_Q124968337__bndB,en,allam-7b,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_waste_siege_Q124968337__bndB|en|claude-opus-4.5,issue_waste_siege_Q124968337__bndB,en,claude-opus-4.5,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_waste_siege_Q124968337__bndB|en|deepseek-chat-v3.1,issue_waste_siege_Q124968337__bndB,en,deepseek-chat-v3.1,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_waste_siege_Q124968337__bndB|en|falcon3-10b,issue_waste_siege_Q124968337__bndB,en,falcon3-10b,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_waste_siege_Q124968337__bndB|en|gpt-4o,issue_waste_siege_Q124968337__bndB,en,gpt-4o,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_waste_siege_Q124968337__bndB|en|gpt-5.1,issue_waste_siege_Q124968337__bndB,en,gpt-5.1,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_waste_siege_Q124968337__bndB|en|grok-4.3,issue_waste_siege_Q124968337__bndB,en,grok-4.3,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_waste_siege_Q124968337__bndB|en|jais-8b,issue_waste_siege_Q124968337__bndB,en,jais-8b,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_waste_siege_Q124968337__bndB|en|mistral-large-2512,issue_waste_siege_Q124968337__bndB,en,mistral-large-2512,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_waste_siege_Q124968337__bndB|en|qwen3-max,issue_waste_siege_Q124968337__bndB,en,qwen3-max,4,2,0,0,1,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_waste_siege_Q124968337__bndB|en|sarvam-30b,issue_waste_siege_Q124968337__bndB,en,sarvam-30b,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_waste_siege_Q124968337__reg1|en|allam-7b,issue_waste_siege_Q124968337__reg1,en,allam-7b,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_waste_siege_Q124968337__reg1|en|claude-opus-4.5,issue_waste_siege_Q124968337__reg1,en,claude-opus-4.5,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_waste_siege_Q124968337__reg1|en|deepseek-chat-v3.1,issue_waste_siege_Q124968337__reg1,en,deepseek-chat-v3.1,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_waste_siege_Q124968337__reg1|en|falcon3-10b,issue_waste_siege_Q124968337__reg1,en,falcon3-10b,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_waste_siege_Q124968337__reg1|en|gpt-4o,issue_waste_siege_Q124968337__reg1,en,gpt-4o,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_waste_siege_Q124968337__reg1|en|gpt-5.1,issue_waste_siege_Q124968337__reg1,en,gpt-5.1,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_waste_siege_Q124968337__reg1|en|grok-4.3,issue_waste_siege_Q124968337__reg1,en,grok-4.3,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_waste_siege_Q124968337__reg1|en|jais-8b,issue_waste_siege_Q124968337__reg1,en,jais-8b,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_waste_siege_Q124968337__reg1|en|mistral-large-2512,issue_waste_siege_Q124968337__reg1,en,mistral-large-2512,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_waste_siege_Q124968337__reg1|en|qwen3-max,issue_waste_siege_Q124968337__reg1,en,qwen3-max,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_waste_siege_Q124968337__reg1|en|sarvam-30b,issue_waste_siege_Q124968337__reg1,en,sarvam-30b,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_waste_siege_Q124968337__reg2|en|allam-7b,issue_waste_siege_Q124968337__reg2,en,allam-7b,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_waste_siege_Q124968337__reg2|en|claude-opus-4.5,issue_waste_siege_Q124968337__reg2,en,claude-opus-4.5,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_waste_siege_Q124968337__reg2|en|deepseek-chat-v3.1,issue_waste_siege_Q124968337__reg2,en,deepseek-chat-v3.1,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_waste_siege_Q124968337__reg2|en|falcon3-10b,issue_waste_siege_Q124968337__reg2,en,falcon3-10b,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_waste_siege_Q124968337__reg2|en|gpt-4o,issue_waste_siege_Q124968337__reg2,en,gpt-4o,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_waste_siege_Q124968337__reg2|en|gpt-5.1,issue_waste_siege_Q124968337__reg2,en,gpt-5.1,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_waste_siege_Q124968337__reg2|en|grok-4.3,issue_waste_siege_Q124968337__reg2,en,grok-4.3,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_waste_siege_Q124968337__reg2|en|jais-8b,issue_waste_siege_Q124968337__reg2,en,jais-8b,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_waste_siege_Q124968337__reg2|en|mistral-large-2512,issue_waste_siege_Q124968337__reg2,en,mistral-large-2512,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_waste_siege_Q124968337__reg2|en|qwen3-max,issue_waste_siege_Q124968337__reg2,en,qwen3-max,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_waste_siege_Q124968337__reg2|en|sarvam-30b,issue_waste_siege_Q124968337__reg2,en,sarvam-30b,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_wayanad_district_Q1364427__bndA|en|allam-7b,issue_wayanad_district_Q1364427__bndA,en,allam-7b,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_wayanad_district_Q1364427__bndA|en|claude-opus-4.5,issue_wayanad_district_Q1364427__bndA,en,claude-opus-4.5,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_wayanad_district_Q1364427__bndA|en|deepseek-chat-v3.1,issue_wayanad_district_Q1364427__bndA,en,deepseek-chat-v3.1,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_wayanad_district_Q1364427__bndA|en|falcon3-10b,issue_wayanad_district_Q1364427__bndA,en,falcon3-10b,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_wayanad_district_Q1364427__bndA|en|gpt-4o,issue_wayanad_district_Q1364427__bndA,en,gpt-4o,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_wayanad_district_Q1364427__bndA|en|gpt-5.1,issue_wayanad_district_Q1364427__bndA,en,gpt-5.1,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_wayanad_district_Q1364427__bndA|en|grok-4.3,issue_wayanad_district_Q1364427__bndA,en,grok-4.3,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_wayanad_district_Q1364427__bndA|en|jais-8b,issue_wayanad_district_Q1364427__bndA,en,jais-8b,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_wayanad_district_Q1364427__bndA|en|mistral-large-2512,issue_wayanad_district_Q1364427__bndA,en,mistral-large-2512,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_wayanad_district_Q1364427__bndA|en|qwen3-max,issue_wayanad_district_Q1364427__bndA,en,qwen3-max,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_wayanad_district_Q1364427__bndA|en|sarvam-30b,issue_wayanad_district_Q1364427__bndA,en,sarvam-30b,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_wayanad_district_Q1364427__bndB|en|allam-7b,issue_wayanad_district_Q1364427__bndB,en,allam-7b,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_wayanad_district_Q1364427__bndB|en|claude-opus-4.5,issue_wayanad_district_Q1364427__bndB,en,claude-opus-4.5,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_wayanad_district_Q1364427__bndB|en|deepseek-chat-v3.1,issue_wayanad_district_Q1364427__bndB,en,deepseek-chat-v3.1,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_wayanad_district_Q1364427__bndB|en|falcon3-10b,issue_wayanad_district_Q1364427__bndB,en,falcon3-10b,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
